,Dataset,Idx,Text,Number of Pile examples,Mean cosine similarity,Num neighbors,Embedding
1209,parsinlu_reading_comprehension,223,"Q: passage: 'ائسگی یا منوپوز یکی از دوره‌های طبیعی زندگی اغلب زنان است که در آن قاعدگی برای همیشه متوقف می‌گردد و آنان دیگر قادر به بچه دار شدن نخواهند بود. یائسگی معمولاً در حدود سن ۴۹ تا ۵۲ سالگی آغاز می‌شود.ولی میتواند در هر سنی اتفاق بیفتد در این زمان تخمدانها به میزان کمتری هورمونهای زنانه، به خصوص استروژن را ترشح کرده و سبب بروز علائم یائسگی می‌شوند. درابتدا عادت ماهیانه نامرتب شده و سپس به‌طور کامل قطع می‌شود. زنانی که به مدت یک سال عادت ماهیانه نداشته باشند یائسه محسوب می‌شوند.تغییرات هورمونی در یائسگی ابتدا با افزایش هورمون تحریک کننده فولیکول (FSH) همراه است که در سال‌های بعد منجر به افزایش هورمون لوتئینه کننده (LH) می‌شود. مطالعات نشان می‌دهد افزایش FSH در طی یائسگی منجر به کاهش تولید inhibin B (گلیکوپروتئین دایمری که FSH را مهار می کند) می‌شود. بنابراین افزایش FSH به عنوان شاخص اولیه یائسگی (پیری باروری) شناخته می‌شود. علاوه بر تغییرات در سطوح FSH و LH، میزان استروژن تولید شده در دوران یائسگی کاهش چشمگیری دارد.یائسگی با یک سری تغییرات جسمی و روحی همراه است. برخی از علائمی که با یائسگی به وجود می‌آیند مانند گرگرفتگی، تپش قلب، تعریق، اضطراب و بی خوابی در ابتدای یائسگی شدت بیشتری داشته، ولی با گذشت زمان بهبود می‌یابد. بعد از یائسگی خطر ابتلا به مشکلاتی از قبیل پوکی استخوان، بیماری‌های قلبی وعروقی، بی‌اختیاری ادرار، کم شدن ترشحات زنانه و افسردگی افزایش می‌یابد. برداشت تخمدان‌ها طی عمل جراحی منجر به ایجاد یائسگی زود هنگام می‌شود . یائسگی طبیعی فرایندی تدریجی و شامل چهار مرحله زیر می‌باشد:' question: 'یائسگی از چه سالی شروع می شود؟'
A:",130042828,0.9863881102825048,1000,ST5
1210,parsinlu_reading_comprehension,224,"Q: passage: 'سال 99 سال موش است' question: 'سال ۹۹ چه سالیه؟'
A:",130042828,0.8592541782440086,1000,ST5
1211,parsinlu_reading_comprehension,225,"Q: passage: 'برای درمان یبوست کودکان می توانید از گیاهان دارویی استفاده کنید. برخی از این گیاهان دارویی عبارتند از: 1- روغن زیتون: روغن زیتون در نرم کردن مدفوع تاثیر زیادی دارد. 2- ماست: ماست باعث حفظ باکتری های مفید شده و در درمان یبوست موثر است. 3- آلوئه‌ورا: مصرف آلوئه‌ورا باعث کاهش علائم یبوست در کودکان می شود. برای مصرف آن، دو قاشق مرباخوری آلوئه ورا را همراه با یک لیوان آب گرم به کودک بدهید.' question: 'چه داروی گیاهی برای یبوست کودک خوب است؟'
A:",130042828,0.9833602894160078,1000,ST5
1212,parsinlu_reading_comprehension,22,"Q: passage: 'رکیب یونی یک ترکیب شیمیایی است که یون‌های مثبت و منفی ذره‌های سازنده آن‌ها هستند. در این ترکیب‌ها هیچ واحد مولکولی مشخصی وجود ندارد. و به‌طور کل اگر بخواهیم به زبان ساده‌تر بگوییم ترکیب یونی ترکیبی است که میان یک فلز و یک نافلز رخ می‌دهد.' question: 'ترکیب یونی میان چه موادی است؟'
A:",130042828,0.984514392246406,1000,ST5
1213,parsinlu_reading_comprehension,231,"Q: passage: 'سل یا تب لازم یک بیماری عفونی شایع، و در بسیاری از موارد مرگبار است. این بیماری توسط گونه‌های مختلف مایکوباکتریا، به‌طور معمول «مایکوباکتریوم توبرکلوزیس» ایجاد می‌شود. انتقال باکتری توسط قطرکهای تنفسی از فرد بیمار می‌باشد. سل به‌طور معمول به شش‌ها حمله می‌کند، اما بر قسمت‌های دیگر بدن نیز می‌تواند تأثیرگذار باشد. وقتی افرادی که عفونت سلی فعال دارند سرفه، عطسه، یا بزاق خود را از طریق هوا منتقل می‌کنند سل از طریق هوا پخش می‌شود. اغلب عفونت‌ها بدون علامت و پنهان هستند. اما معمولاً از هر ده عفونت نهفته یک عفونت در نهایت پیشرفت کرده و به بیماری فعال تبدیل می‌شود. اگر سل درمان نشود، بیش از ۵۰٪ از افرادی که به آن آلوده می‌شوند را به کام مرگ می‌کشاند.  علت اصلی سل «مایکوباکتریوم توبرکلوزیس»، یک باسیل بی حرکت هوازی کوچک است. بسیاری از ویژگی‌های بالینی منحصربه‌فرد این پاتوژن به دلیل محتوای چربی بالای آن ایجاد می‌شود. این باسیل هر ۱۶ –۲۰ ساعت یک بار تقسیم می‌شود. سرعت آن در مقایسه با دیگر باکتری‌ها که معمولاً در کمتر از یک ساعت تقسیم می‌شوند آهسته است. غشای بیرونی میکوباکتریا از دولایه لیپیدی تشکیل شده‌است. اگر یک رنگ آمیزی گرم انجام شود، MTB یا رنگ بسیار کم «گرم مثبت» دارد یا اصلاً رنگی به خود نمی‌گیرد چرا که دیواره سلولی آن دارای محتوای چربی و اسید مایکولیک بالا می‌باشد. MTB می‌تواند در برابر مواد ضد عفونی‌کننده ضعیف مقاومت کند و می‌تواند در یک شرایط خشک هفته‌ها زنده بماند. در طبیعت، باکتری تنها می‌تواند در داخل سلول یک ارگانیسم میزبان رشد کند، اما «M. tuberculosis» می‌توان در آزمایشگاه کشت شود.' question: 'چه چیزهایی باعث بیماری سل می شود؟'
A:",130042828,0.9864116975244304,1000,ST5
1214,parsinlu_reading_comprehension,236,"Q: passage: 'تیروئید، حاوی اتم‌های ید است که برای رشد و گردش متابولیسم ضروری است. ید همچنین مهم‌ترین عنصر برای رشد مغز انسان است. کمبود ید باعث آسیب‌های مغزی به خصوص در جنین زنان باردار می‌شود.' question: 'کمبود ید باعث چه بیماری می شود؟'
A:",130042828,0.8891674326466521,1000,ST5
1215,parsinlu_reading_comprehension,238,"Q: passage: 'این واکسن به دو صورت تهیه می‌شود، هم به صورت تنها و هم در ترکیب با واکسن‌های دیگر، شامل واکسن سرخجه، واکسن اوریون، واکسن ترکیبی MMR و واکسن ترکیبی MMRV. این واکسن در تمامی فرمول‌بندی‌ها به یک اندازه عمل می‌کند. سازمان بهداشت جهانی توصیه می‌کند که این واکسن در مناطقی که بیماری معمول است، در ۹ ماهگی به کودکان تزریق شود. در مناطقی که این بیماری چندان معمول نیست، تزریق آن برای کودکان دوازده‌ماهه مناسب است. این واکسن یک نوع واکسن زنده است. واکسن مذکور به صورت پودری خشک است که باید پیش از تزریق ترکیب شود و در پی آن زیر پوست یا درون عضله تزریق گردد. برای تأیید این که واکسن تأثیر داشته یا خیر، می‌توان از آزمایش خون استفاده کرد.' question: 'واکسن سرخک چه زمانی زده می شود؟'
A:",130042828,0.979141461783286,1000,ST5
1216,parsinlu_reading_comprehension,240,"Q: passage: 'بیعتاً گروه خونی نوزاد از والدین به ارث می‌رسد، البته باید توجه داشت که چون نوع O مغلوب است ژنوتیپ نوع O همیشه خالص است (OO) و فنوتیپ نوع AB دارای ژنوتیپ AB است ولی گروه خونی مثلاً A می‌تواند دارای ژنوتیپهای AA یا AO باشد؛ لذا اگر مثلاً والدین هر دو دارای گروه خونی O باشند نوزاد قطعاً گروه خونی O خواهد بود ولی نوزاد والدینی با گروه خونی A ممکن است دارای گروه خونی A یا گروه خونی O باشد.' question: 'کدام گروه خونی مغلوب است؟'
A:",130042828,0.9807612387367293,1000,ST5
1217,parsinlu_reading_comprehension,247,"Q: passage: 'هندوانه برای تب خوب است و مصرف هندوانه در هنگام تب ایده خوبی برای پایین آوردن تب است. هندوانه یک میوه ادرار آور و خنک بوده و با مصرف هندوانه میزان ادرار بالا رفته که در نتیجه عفونت‌ها و بیماری از طریق ادرار خارج  می شوند.' question: 'چه میوه ای برای تب خوب است؟'
A:",130042828,0.8919698124270162,1000,ST5
1218,parsinlu_reading_comprehension,250,"Q: passage: 'جانورانی که زیستگاه آنها خشکی است را به 6 گروه تقسیم می کنند: 1 –  جانورانی که روی زمين زندگی می کنند. مانند خرس، گوزن 2 –  جانورانی که زير خاک بسر می برند. مانند کرم خاکی 3 –  جانورانی که زير خاک لانه می سازند. مانند مورچه، موش 4 – جانورانی که در خشکی زندگی می کنند و در هوا هم پرواز می کنند. مانند پرستو، پروانه 5 – جانورانی که در بيابان های گرم و خشک زندگی می کنند. مانند شتر 6 – جانورانی که در خشکی و نزديک آب زندگی می کنند. مانند قو، اردک' question: 'چه جانورانی زیر خاک زندگی میکنن؟'
A:",130042828,0.9861981948349571,1000,ST5
1219,parsinlu_reading_comprehension,251,"Q: passage: 'بر پایه گزارش صندوق جمعیت ملل متحد نیز زبان جمعیت ایران متشکل از ۵۱٪ فارسی، ۲۴٪ آذری، ۸٪ گیلک و مازندرانی، ۷٪ کردی، ۳٪ عربی، ۲٪ بلوچی، ۲٪ لری، ۲٪ ترکمنی و ۱٪ دیگر زبان‌ها مانند لکی، قشقایی، قزاقی، هزارگی، گرجی، ارمنی، تاتی، تالشی و…' question: 'کدام قوم در ایران جمعیت بیشتری دارد؟'
A:",130042828,0.8929769664568608,1000,ST5
1220,parsinlu_reading_comprehension,254,"Q: passage: 'خیلی‌ها نمی‌دانند که سلامتشان بسته به خون آبی نوعی خرچنگ است انگار ترکیب عنکبوت است با یک شپش غول‌پیکر. خرچنگ نعلی (نعل اسبی) یکی از قدیمی‌ترین جانوران دنیاست که بیش از ۴۵۰ میلیون سال بروی کره زمین زندگی می‌کند و از دایناسورها هم قدیمی‌تر است. خرچنگ‌ نعلی را از بهار می‌توان در اقیانوس اطلس دید و اوج تخم‌ریزی آن در ماه‌های مه و ژوئن، در زمان مد کامل و هنگام قرص ماه و هلال نو است.' question: 'خون کدام حیوان آبی هست؟'
A:",130042828,0.985450401546161,1000,ST5
1221,parsinlu_reading_comprehension,260,"Q: passage: 'دریای عُمان (دریای مکران) در جغرافیای امروز به پهنه‌ای آبی گفته می‌شود که خلیج فارس را از طریق خاور تنگه هرمز به دریای عرب (دریای مکران، دریای پارس، دریای عجم) وصل می‌کند. ۵۴۵ کیلومتر طول و ۱۸۱ هزار کیلومتر مربع وسعت دارد. سواحل خاوری ایران در شمال این دریا و سواحل شمال عمان و بخش کوچکی از امارات در جنوب آن جای دارند. به‌طور رسمی آن را خلیج عمان می‌نامند. در جغرافیای اسلامی دریای عمان شامل منطقه فعلی دریای عرب نیز می‌شده‌است و گاهی به آن دریای مکران و دریای اخضر نیز می‌گفته‌اند. جزیره شیطان در واقع شرقی‌ترین جزیره ایران است و یکی از جزایر بسیار کوچک ایران می باشد که در این دریا واقع شده‌است و تنها جزیره ایران در دریای عمان است.' question: 'کدام کشور ها به دریای عمان راه دارند؟'
A:",130042828,0.985122384983818,1000,ST5
1222,parsinlu_reading_comprehension,269,"Q: passage: 'شما می توانید از ویتامین E برای رفع چین و چروک پیشانی و دیگر نشانه های پیری استفاده کنید. این ویتامین قدرت این را دارد که آثار ناشی از نور خورشید را برگرداند. حتی تولید کلاژن را  نیز می تواند افزایش دهد که باعث افزایش کشش پوست شما می شود که مانع از نشانه هایی همچون چین و چروک صورت می گردد.' question: 'ویتامین ای را چه موقع استفاده کنیم؟'
A:",130042828,0.9873593659891894,1000,ST5
1223,parsinlu_reading_comprehension,272,"Q: passage: 'از ۲۹ کشور عضو ناتو، دو کشور در آمریکای شمالی (کانادا و ایالات متحده آمریکا) و ۲۶ کشور در اروپا واقع شده‌اند. این در حالی ایست که ترکیه در اوراسیا قرار دارد. تمام اعضای ناتو مجهز به نیروی نظامی هستند. اگرچه ایسلند به نوعی دارای نیروی نظامی نیست (دارای گارد ساحلی و یک واحد کوچک سرباز برای عملیات ناتو می‌باشد). سه عضو از اعضای ناتو، دارای جنگ‌افزار هسته‌ای می‌باشند که عبارتند از: فرانسه، بریتانیا و ایالات متحده آمریکا. ناتو در زمان تأسیس ۱۲ عضو رسمی داشت که رفته رفته تا آوریل سال ۲۰۰۹، ۱۶ عضو دیگر به تعداد کشورهای عضو اضافه شد.' question: 'سران ناتو چه کشورهایی هستند؟'
A:",130042828,0.9854221394921002,1000,ST5
1224,parsinlu_reading_comprehension,274,"Q: passage: 'بیش از ده هزار سال است که انسان‌ها در قارهٔ آمریکا زندگی می‌کنند. قاره آمریکا توسط کریستف کلمب و در سال ۱۴۹۲ کشف شد اما او به اشتباه فکر کرد که آنجا هندوستان است اما مدت‌ها بعد آمریگو وسپوچی اعلام کرد که این قاره جدیدی است. اما تاریخ آمریکا به عنوان یک کشور مستقل به سال ۱۷۸۳ میلادی بازمی‌گردد که در آن آمریکا بر طبق معاهدهٔ پاریس به رسمیت شناخته گردید.' question: 'قاره آمریکا در چه سالی کشف شد؟'
A:",130042828,0.9863801390013728,1000,ST5
1225,parsinlu_reading_comprehension,276,"Q: passage: 'لامبورگینی (به ایتالیایی: Lamborgini) شرکت خودروسازی ایتالیایی است، که در زمینه طراحی و ساخت خودروهای سوپر اسپورت فعالیت می‌کند. شرکت لامبورگینی در سال ۱۹۶۳ توسط فروچیو لامبورگینی تأسیس شد و در سال ۱۹۹۸ گروه Audi آن را با قیمت ۱۱۰ میلیون دلار خریداری کرد، که در ساختار این گروه خودروسازی آلمانی و به‌عنوان زیرمجموعه‌ای از شرکت آئودی قرار گرفت.' question: 'لامبورگینی مال کدام کشور است؟'
A:",130042828,0.9703967438237044,1000,ST5
1226,parsinlu_reading_comprehension,292,"Q: passage: 'شیر فوک‌ها ۱۲ درصد چربی دارد. از زمان‌های گذشته، تعداد زیادی از فوک‌ها برای استفاده از پوست و گوشتشان شکار می‌شدند. تمامی کشورهای حاشیه خزر به جز کشور روسیه شکار این‌گونه ارزشمند را ممنوع اعلام نموده‌اند. در پی تلاش‌های حامیان فوک خزری در منطقه خزر، وزیر محیط زیست کشور روسیه شکار قانونی فوک‌ها را در سال ۲۰۱۸ به صورت موقت و به مدت یک سال ممنوع اعلام کرد.' question: 'چرا فک دریای خزر در معرض نابودی هستند؟'
A:",130042828,0.985093149740259,1000,ST5
1227,parsinlu_reading_comprehension,298,"Q: passage: 'قمر در عقرب پدیدهٔ نجومی عبور کره ماه از زمینه صورت فلکی عقرب (کژدم) یا از امتداد برج فلکی عقرب است که هر ماه قمری یک بار رخ می‌دهد و معمولاً دو تا سه روز طول می‌کشد. در ستاره‌بینی از قدیم آمیخته به بعضی باورهای دینی، پدیدهٔ قمر در عقرب نشان از واقعه‌ای شوم (نحس) دانسته می‌شده‌است. از نظر دینی در متون اسلامی هنگام قمر در عقرب باید از انجام کارهای اساسی مانند ازدواج و بنای خانه و مسافرت پرهیز کرد یا در قبال آن صدقه پرداخت.  منازل ماه (خانه‌ها) در برج‌های دوازده‌گانه (حمل، ثور، جوزا - سرطان، اسد، سنبله - میزان، عقرب، قوس - جدی، دلو و حوت) قرار دارند و تقسیم‌بندی مسیر یکدور گردش کره ماه بر دائرةالبروج می‌باشد. ماه در هر ماه قمری دو یا سه روز پشت سر هم در برج عقرب قرار می‌گیرد.  عقرب برج هشتم از دایره البروج است که خورشید سالی یکبار (آبان ماه) وارد آن می‌شود؛ ولی ماه هر ۲۷ روز یکبار از آن می‌گذرد و به مدت حدود ۲ روز در آن قرار دارد. طبق روایات نقل شده، برخی امور از قبیل مسافرت و ازدواج در هنگام قمر در عقرب مکروه می‌باشد اما این مسئله از لحاظ تجربی هنوز مورد بررسی قرار نگرفته‌است. برای محاسبه زمان قمر در عقرب می‌توانید از فرمولی که در کتاب نجوم مقدماتی آورده شده‌استفاده کنید:' question: 'چند روز از ماه قمر در عقرب است؟'
A:",130042828,0.9859031121766184,1000,ST5
1228,parsinlu_reading_comprehension,299,"Q: passage: 'اگر در روی جدول‌هایی که در کتاب‌های مختلف وجود دارد، چگالی فولاد را ‏پیدا کنیم. ملاحظه می کنیم که چگالی فولاد هفت برابر چگالی آب ‏است، ولی با وجود این کشتی در آب فرود نمی‌رود. و در سطح آن باقی ‏می ماند. این بدان دلیل است که کشتی عمدتا از هوا تشکیل شده ‏است تا آب. بنابر این ، اگر حجم هوای داخل کشتی را نیز به حساب آوریم، ‏چگالی متوسط کشتی خیلی کمتر از چگالی آب می گردد. بنابراین با ‏ملاحظه هوای داخل کشتی ، چگالی متوسط کشتی از چگالی متوسط ‏آب کمتر خواهد بود.‏' question: 'چرا کشتی داخل اب فرو نمی رود؟'
A:",130042828,0.9846447943532276,1000,ST5
1229,parsinlu_reading_comprehension,2,"Q: passage: 'به گفته مقامات بهداشتی در هند، متانول یکی از عوامل مهم این مسمومیت هاست که باعث کوری، نارسایی کلیوی و مرگ می‌شود.' question: 'چرا مشروب تقلبی باعث کوری میشود؟'
A:",130042828,0.8838320272769075,1000,ST5
1230,parsinlu_reading_comprehension,304,"Q: passage: 'سطح کراتینین بالا ممکن است نشان دهنده این باشد که کلیه شما آسیب دیده و به درستی کار نمی کند. کراتینین آزمایش خون معمولا با چند آزمایش دیگر انجام می شود، از جمله تفسیر آزمایش خون نیتروژن اوره خون (BUN) و پانل متابولیک پایه (BMP) یا پانل متابولیسم جامع (CMP) . این آزمایش ها در طول آزمایشات فیزیکی معمول انجام می شود تا به تشخیص بیماری های خاص و بررسی مشکلات مربوط به عملکرد کلیه شما کمک کند. درمان کراتینین بالا می تواند به اشکال مختلفی باشد:' question: 'چه چیزی باعث کراتین بالا می شود؟'
A:",130042828,0.9772557270664172,1000,ST5
1231,parsinlu_reading_comprehension,306,"Q: passage: 'موهای چرب و روغنی در نتیجه ترشح بیش از حد سبوم از غدد سباسه در روی کف سر به وجود می آیند. با اینکه مقداری از این ترشح برای موها خوب است ولی مقدار زیادش می تواند منجر به چرب و روغنی شدن ظاهر موها شود. دلایل دیگری نیز وجود دارد که چرا اینقدر زود موها چرب می شوند.' question: 'چرا موهایمان زود چرب می شود؟'
A:",130042828,0.9857475031223373,1000,ST5
1232,parsinlu_reading_comprehension,309,"Q: passage: 'در جهان طبیعت فسفر به شکل خالص دیده می‌شود. مقدار فسفر ی که به‌طور طبیعی در غذا وجود دارد به‌طور قابل ملاحظه‌ای تفاوت دارد اما می‌تواند به عنوان بیشترین مقدار در جگر (mg/100 g 370) یا کمترین مقدار در روغن گیاهی باشد' question: 'در چه مادهای  فسفر زیاد وجود دارد؟'
A:",130042828,0.8630390560270645,1000,ST5
1233,parsinlu_reading_comprehension,310,"Q: passage: 'شف حجاب در ایران زمانی اتفاق افتاد که رضاشاه قانونی را در ۱۷ دی ۱۳۱۴ به تاریخ ایران تصویب کرد که به موجب آن، زنان و دختران ایرانی از استفاده از چادر، روبنده و روسری منع شدند. برخی معتقدند باید این واقعه را «منع حجاب» نامید چرا که کشف حجاب به معنی برداشتن اختیاری حجاب توسط زنان اگرچه کم و بیش اما پیش‌تر اتفاق افتاده بود.  نخستین شایعات پیرامون قانون کشف حجاب، پس از آن پخش شد که ملکه افغانستان ثریا طرزی بدون حجاب به همراه شاه افغانستان در سال ۱۳۰۸ در زمان رضا شاه به ایران آمد. رضا شاه پس از تنها سفر خارجی‌اش به ترکیه در ۱۲ خرداد ۱۳۱۳، تحت تأثیر اقدامات رادیکال آتاتورک قرار گرفت. در این دوره نیز ممنوعیت حجاب در مدرسه‌های دخترانه پخش شد، و قانونی در این راستا تصویب شد. بخشنامهٔ کشف حجاب جهت تصویب رضاشاه در تاریخ ۲۷ آذر ۱۳۱۴ از طرف رئیس‌الوزرا به دربار فرستاده شد تا در آغاز دی‌ماه فرمان اجرای رسمی قانون کشف حجاب به تمام ولایات ایران ارسال گردد. رضاشاه در ۱۷ دی سال ۱۳۱۴ طی جشن فارغ‌التحصیلی دختران بی‌حجاب در دانشسرای مقدماتی رسماً بر کشف حجاب تأکید کرد.  ز این رو بخشنامهٔ کشف حجاب جهت تصویب رضاشاه در تاریخ ۲۷ آذر ۱۳۱۴ از طرف رئیس‌الوزرا به دربار فرستاده شد تا در آغاز دی‌ماه فرمان اجرای رسمی قانون کشف حجاب به تمام ولایات ایران ارسال گردد. رضاشاه در ۱۷ دی سال ۱۳۱۴ طی جشن فارغ‌التحصیلی دختران بی‌حجاب در دانشسرای مقدماتی رسماً بر کشف حجاب تأکید کرد.' question: 'چه سالی کشف حجاب شد؟'
A:",130042828,0.9870298294699162,1000,ST5
1234,parsinlu_reading_comprehension,312,"Q: passage: 'پیشگیری از بارداری یا کنترل باروری، عبارت است از روش‌ها و وسیله‌هایی که برای جلوگیری از بارداری استفاده می‌گردند. پیشگیری از بارداری از زمان‌های بسیار قدیم مورد استفاده قرار گرفته اما روش‌های مؤثر و ایمن کنترل تولد تنها در قرن بیستم در دسترس همگان قرار گرفت. برنامه‌ریزی برای کنترل بارداری موضوعی است که با نام تنظیم خانواده هم شناخته می‌شود. برخی فرهنگ‌ها، دسترسی به شیوه‌های کنترل زایمان و بارداری را محدود و گاهی ممنوع می‌نمایند چرا که معتقدند از دیدگاه اخلاقی، مذهبی و یا سیاسی نامطلوب است.  موثرترین روش‌های کنترل زایمان، عقیم‌سازی در مردان به روش عمل وازکتومی و برای زنان نیز عمل توبکتومی، آی‌یودی و ایمپلنت ضدبارداری ‏(en)‏ می‌باشد.' question: 'بهترین راه جلوگیری از بارداری چیست؟'
A:",130042828,0.9860837841370609,1000,ST5
1235,parsinlu_reading_comprehension,32,"Q: passage: 'سیتروئن ژیان (به فرانسوی: Citroën Dyane) یک خودروی سوپرمینی/اقتصادی است که از سال ۱۹۶۷ تا ۱۹۸۳ توسط سیتروئن تولید می‌شد. این خودرو بر پایه مدل مشهور سیتروئن ۲CV بوده و ۱٫۹ میلیون دستگاه از آن تولید شده‌است. سیتروئن دایان پاسخ سیتروئن به مدل رنو 4CV بود که از اتاق مدرن تری نسبت به سیتروئن 2CV بهره می‌برد. سیتروئن دایان یا ژیان یکی از معدود سیتروئن‌هایی بود که طراحی بدنه آن توسط خود سیتروئن صورت نگرفت و طراحی آن به شرکت پنهار سپرده شد. هدف تولید دایان همانند 2CV ساخت خودرویی متناسب با شهرها و نیازهای خانواده و با حداقل قیمت و هزینه نگهداری بود.' question: 'ژیان تا چه سالی تولید شد؟'
A:",130042828,0.9734847472038826,1000,ST5
1236,parsinlu_reading_comprehension,331,"Q: passage: 'چوب بلوط با چگالی در حدود ۰٫۷۵ گرم بر سانتی‌متر مکعب از سختی و استحکام بالایی برخوردار است. همچنین به دلیل داشتن مقادیر تانن بالا در برابر حشرات و حملات قارچ‌ها بسیار مقاوم است. چوب این درخت از مرغوب‌ترین چوب‌هاست و زغال آن نیز مرغوب است. این موضوع یکی از دلایل قطع بی‌رویهٔ این درختان است و بقای این جنگل‌ها را تهدید می‌کند.' question: 'چرا درخت بلوط مقاوم است؟'
A:",130042828,0.985274380449478,1000,ST5
1237,parsinlu_reading_comprehension,340,"Q: passage: 'قمری خانگی (نام علمی: Spilopelia senegalensis) گونه‌ای پرنده از تیرهٔ کبوتریان و راستهٔ کبوترسانان است که حدود ۲۶ سانتیمتر طول دارد و شبیه قمری معمولی، اما کوچکتر از آن است. قمری خانگی در مناطق گرمسیری آفریقای جنوب صحرا، خاورمیانه، جنوب آسیا، هند و غرب استرالیا زندگی می‌کند. این پرنده در ایران نیز یافت می‌شود. این پرنده دم بلند و جثه لاغری نسبت به دیگر کبوترسانان دارد. سطح پشتی، بالها و دم آن به رنگ خرمایی است. پرهای خاکستری مایل به آبی در بال‌هایش دیده می‌شود. سر و بخش‌های پائینی بدنش به صورتی و شکمش به رنگ سفید می‌گراید. پاهایش نیز قرمز رنگ است.' question: 'قمری خانگی در کدام سلسله است؟'
A:",130042828,0.961934844716968,1000,ST5
1238,parsinlu_reading_comprehension,341,"Q: passage: 'انرژی ستاره خورشید یکی از منابع عمده انرژی در منظومه شمسی است. طبق آخرین برآوردهای رسمی اعلام شده عمر این منبع انرژی بیش از ۱۴ میلیارد سال است. در هر ثانیه ۲/۴ میلیون تن از جرم خورشید به انرژی تبدیل می‌شود. با توجه به جرم خورشید که حدود ۳۳۳ هزار برابر جرم زمین است. این کره نورانی را می‌توان به‌عنوان منبع عظیم انرژی تا ۵ میلیارد سال آینده به حساب آورد.' question: 'انرژی خورشید از کجا تامین میشود؟'
A:",130042828,0.9852765379260422,1000,ST5
1239,parsinlu_reading_comprehension,351,"Q: passage: 'خیابان پاسداران نام یکی از خیابان‌های طولانی شرق تهران است که پیش از انقلاب ۱۳۵۷، خیابان سلطنت‌آباد نام داشت.  این خیابان که جهت شمالی-جنوبی دارد، مرز میان منطقه‌های ۳ و ۴ شهرداری تهران است و شمال آن در منطقه ۱ شهرداری تهران قرار گرفته‌است. خیابان پاسداران در جنوب بزرگراه همت، از خیابان شریعتی در تقاطعی موسوم به «سه‌راه ضرابخانه» آغاز شده، در میانه راه به «سه‌راه اختیاریه» و «چهارراه پاسداران» (تقاطع خیابان دولت) رسیده و سپس با گذر از میدان نوبنیاد و پل پاسداران، به منطقه ۱ شهرداری تهران وارد شده و پس از عبور از «چهارراه فرمانیه»، سه‌راه اقدسیه و بوستان نیاوران، در شمالی‌ترین قسمت خود به میدان نیاوران منتهی می‌شود.' question: 'پاسداران کدام منطقه تهران است؟'
A:",130042828,0.9859853621547608,1000,ST5
1240,parsinlu_reading_comprehension,355,"Q: passage: 'را مسلمان نیستم کتابی از ابن وراق نویسنده پاکستانی در نقد اسلام و قرآن است. این کتاب نخستین بار توسط انتشارات پرومته در ایالات متحده آمریکا در ۱۹۹۵ منتشر شد. عنوان این کتاب ادای احترامی به کتاب برتراند راسل، چرا مسیحی نیستم، که راسل در آن به نقد مذهبی که با آن بزرگ‌شده، پرداخته‌است.' question: 'نویسنده چرا مسلمان نیستم اهل کجاست؟'
A:",130042828,0.9845466298179966,1000,ST5
1241,parsinlu_reading_comprehension,35,"Q: passage: 'در فوتبال باشگاهی ایران قانونی در مورد سیستم ستاره‌گذاری روی لوگوی باشگاه‌ها وجود ندارد، تیم استقلال و پاس از سیستم ستاره‌گذاری به ازای هر قهرمانی در مسابقات قاره‌ای استفاده کرده‌اند، تیم پرسپولیس از سیستم ستاره‌گذاری به ازای هر ۱۰ قهرمانی در لیگ برتر استفاده نموده‌است و تیم داماش تهران از سیستم ستاره‌گذاری به ازای هر ۱ قهرمانی در لیگ استانی استفاده کرده‌است' question: 'چرا استقلال دو ستاره دارد؟'
A:",130042828,0.9860223555410813,1000,ST5
1242,parsinlu_reading_comprehension,362,"Q: passage: 'یکی از راه های موثر در پایین آوردن تب، مصرف مایعات است. هر فرد مبتلا به تب، باید  برای جلوگیری از کم آبی، مایعات زیاد بنوشد. کم آبی خطرناک بوده و هر گونه بیماری را پیچیده تر خواهد کرد. نوشیدن آب، مایعات و آب‌میوه‌های طبیعی می‌تواند مایعات از دست رفته بدن را جبران کند.' question: 'چه چیزی برا تب و لرز خوبه؟'
A:",130042828,0.9839458346469006,1000,ST5
1243,parsinlu_reading_comprehension,368,"Q: passage: 'میوه هایی مانند پرتقال، توت فرنگی، هندوانه، آناناس، کیوی و طالبی غنی از ویتامین C بوده و علاوه بر این، حاوی آنتی اکسیدان هستند که از سلامت سیستم ایمنی بدن شما حمایت می کند.' question: 'چه میوه از سلامت سیستم ایمنی بدن حمایت می کند؟'
A:",130042828,0.881367452516035,1000,ST5
