,Dataset,Idx,Text,Number of C4 examples,Mean cosine similarity,Num neighbors,Embedding
1438,strange_stories,38,"Context: At school today John was not present. He was away ill. All the rest of Ben's class were at school, though. When Ben got home after school his mother asked him, ""Was everyone in your class at school today?"" Ben answers, ""Yes, Mummy"".
Did Ben's mom know that John was not at school?
  choice: yes
  choice: no
A:",365049127,0.8493971014017591,1000,ST5
1439,strange_stories,38,"Context: Daniel and Ian see Mrs Thompson coming out of the hairdresser's one day. She looks a bit funny because the hairdresser has cut her hair much too short. Daniel says to Ian, ""She must have been in a fight with a lawnmower!""
Q: Why does he say this?
  choice: because he thinks Mrs Thompson has been in a fight with a lawnmower
  choice: because thinks her haircut is bad
  choice: because he is confused
  choice: because she has been in a fight with a lawnmower
A:",365049127,0.9536997749662313,1000,ST5
1440,strange_stories,39,"Context: Jill wanted to buy a kitten, so she went to see Mrs. Smith, who had lots of kittens she didn't want. Now Mrs. Smith loved the kittens, and she wouldn't do anything to harm them, though she couldn't keep them all herself. When Jill visited she wasn't sure she wanted one of Mrs. Smith's kittens, since they were all males and she had wanted a female. But Mrs. Smith said, ""If no one buys the kittens I'll just have to drown them!""
Q: Was it false, what Mrs Smith said?
  choice: yes
  choice: no
A:",365049127,0.9517915254940887,1000,ST5
1441,strange_stories,4,"Context: Mark and Adam are having great fun! They have turned the kitchen table upside down and they are sitting in it, paddling along with rolled up newspapers. When their mother comes in she laughs. ""Whatever are you two doing?, she asks. ""This table is a pirate ship"", says Adam, ""And you had better get in too before you sink - because you are standing in the sea!
Q: Why did they flip the kitchen table upside down?
  choice: because they are scared
  choice: because they want to save their mom before she drowns
  choice: because they are playing a game of make believe
  choice: because they want to mend it
A:",365049127,0.953454972912642,1000,ST5
1442,strange_stories,4,"Context: Simon is a big liar. Simon's brother Jim knows this, he knows that Simon never tells the truth! Now yesterday Simon stole Jim's ping-pong bat, and Jim knows Simon has hidden it somewhere, though he can't find it. He's very cross. So he finds Simon and he says, ""Where is my ping-pong bat? You must have hidden it either in the cupboard or under your bed, because I've looked everywhere else. Where is it, in the cupboard or under your bed?"" Simon tells him the bat is under his bed.
Q: Does Jim know for certain where his ping-pong bat is?
  choice: yes
  choice: no
A:",365049127,0.9486209189267312,1000,ST5
1443,strange_stories,40,"Context: A burglar who has just robbed a shop is making his getaway. As he is running home, a policeman on his beat sees him drop his glove. He doesn't know the man is a burglar, he just wants to tell him he dropped his glove. But when the policeman shouts out to the burglar, ""Hey, you! Stop!"", the burglar turns round, sees the policeman and gives himself up. He puts his hands up and admits that he did the break-in at the local shop.
Q: How did the burglar feel when the policeman said that?
  choice: nervous
  choice: relieved
  choice: happy
  choice: neutral
A:",365049127,0.9698690765101469,1000,ST5
1444,strange_stories,40,"Context: Daniel and Ian see Mrs Thompson coming out of the hairdresser's one day. She looks a bit funny because the hairdresser has cut her hair much too short. Daniel says to Ian, ""She must have been in a fight with a lawnmower!""
Q: Would Ian believe that Mrs Thompson has been in a fight with a lawnmower?
  choice: yes
  choice: no
A:",365049127,0.8452467483448987,1000,ST5
1445,strange_stories,41,"Context: Late one night old Mrs. Peabody is walking home. She doesn't like walking home alone in the dark because she is always afraid that someone will attack her and rob her. She really is a very nervous person! Suddenly, out of the shadows comes a man. He wants to ask Mrs. Peabody what time it is, so he walks towards her. When Mrs. Peabody sees the man coming towards her, she starts to tremble and says, ""Take my purse, just don't hurt me please!""
Q: How would Mrs. Peabody feel if she knew the man was a police officer?
  choice: disappointed
  choice: scared
  choice: bored
  choice: reassured
A:",365049127,0.9626137930370913,1000,ST5
1446,strange_stories,41,"Context: Sarah and Tom are going on a picnic. It is Tom's idea, he says it is going to be a lovely day for a picnic. But just as they are unpacking the food, it starts to rain, and soon they are both soaked to the skin. Sarah is cross. She says, ""Oh yes, a lovely day for a picnic all right!""
Q:Is it false, what Sarah says?
  choice: yes
  choice: no
A:",365049127,0.8561996869857429,1000,ST5
1447,strange_stories,42,"Context: A burglar is about to break into a jewelers' shop. He skillfully picks the lock on the shop door. Carefully he steps over the electronic detector beam. If he breaks this beam it will set off the alarm. Quietly he opens the door of the store-room and sees the gems glittering. As he reaches out, however, he steps on something soft. He hears a screech and something small and furry runs out past him, toward the shop door. Immediately the alarm sounds. Q: Why did the alarm go off?
  choice: The burglar disturbed an animal which set off the alarm.
  choice: The burglar stepped on something soft.
  choice: The animal's screech set off the alarm.
  choice: The burglar set off the alarm.
A:",365049127,0.9680724671997765,1000,ST5
1448,strange_stories,42,"Context: A burglar who has just robbed a shop is making his getaway. As he is running home, a policeman on his beat sees him drop his glove. He doesn't know the man is a burglar, he just wants to tell him he dropped his glove. But when the policeman shouts out to the burglar, ""Hey, you! Stop!"", the burglar turns round, sees the policeman and gives himself up. He puts his hands up and admits that he did the break-in at the local shop.
Q: Did the burglar know the policeman just wants to tell him he dropped his grove?
  choice: yes
  choice: no
A:",365049127,0.9689089623215795,1000,ST5
1449,strange_stories,43,"Context: One day, while she is playing in the house, Anna accidentally knocks over her mother's favourite crystal vase. Oh dear, when mother finds out she will be very cross! So when Anna's mother comes home and sees the broken vase and asks Anna what happened, Anna says, ""The dog knocked it over, it wasn't my fault!""
Q: Why did she say this?
  choice: because she wants to tell the truth
  choice: because the dog knocked it over, it wasn't her fault
  choice: because she thinks the dog knocked it over
  choice: because she was afraid of getting into trouble
A:",365049127,0.9474748170043863,1000,ST5
1450,strange_stories,44,"Context: On Christmas Eve Alice's mother takes her to the big department store in town. They go to look in the toy department. In the toy department Mr. Brown, Alice's next-door neighbour, is dressed up as Santa Claus, giving out sweets to all the children. Alice thinks she recognizes Mr. Brown, so she runs up to him and asks, ""Who are you?"" Mr. Brown answers, ""I'm Santa Claus!""
Q: Why does Mr. Brown say this?
  choice: because Mr Brown is related to Santa Claus
  choice: because he is pretending to be Santa Claus
  choice: because Alice's mother is taking her to see Santa Claus
  choice: because he is a liar
A:",365049127,0.9598799904831499,1000,ST5
1451,strange_stories,45,"Context: On Christmas Eve Alice's mother takes her to the big department store in town. They go to look in the toy department. In the toy department Mr. Brown, Alice's next-door neighbour, is dressed up as Santa Claus, giving out sweets to all the children. Alice thinks she recognizes Mr. Brown, so she runs up to him and asks, ""Who are you?"" Mr. Brown answers, ""I'm Santa Claus!""
Q: Why did Alice talk to Mr. Brown?
  choice: because Mr. Brown is shopping in the mall
  choice: because she thought she recognized him
  choice: because Alice's mother is Santa Claus
  choice: because Mr. Brown likes toys
A:",365049127,0.9605018564347755,1000,ST5
1452,strange_stories,47,"Context: Jill wanted to buy a kitten, so she went to see Mrs. Smith, who had lots of kittens she didn't want. Now Mrs. Smith loved the kittens, and she wouldn't do anything to harm them, though she couldn't keep them all herself. When Jill visited she wasn't sure she wanted one of Mrs. Smith's kittens, since they were all males and she had wanted a female. But Mrs. Smith said, ""If no one buys the kittens I'll just have to drown them!""
Q: How would Mrs. Smith feel if her kittens were drowned?
  choice: neutral
  choice: sad
  choice: content
  choice: relieved
A:",365049127,0.9556636161997216,1000,ST5
1453,strange_stories,48,"Context: John is going shopping. He buys a nice new desk lamp, for his study. He needs a light bulb for his new lamp. He goes from the furniture department to the electrical department. In the electrical department he finds that there are two brands of light bulb of the right kind. Everbrite light bulbs cost less in single packs than Literite bulbs. However, only Literite bulbs come in multipacks of six. John buys the multipack, even though he only needs one bulb. Q: Why does John buy the Literite bulbs?
  choice: John needs a light bulb for his new lamp.
  choice: Literite bulbs come in multipacks of six.
  choice: John might need more bulbs in the future.
  choice: John wants to save money by buying the multipack.
A:",365049127,0.9570077167906539,1000,ST5
1454,strange_stories,50,"Context: One day, while she is playing in the house, Anna accidentally knocks over her mother's favourite crystal vase. Oh dear, when mother finds out she will be very cross! So when Anna's mother comes home and sees the broken vase and asks Anna what happened, Anna says, ""The dog knocked it over, it wasn't my fault!""
Q: How does Anna feel when the vase is broken?
  choice: happy
  choice: worried
  choice: excited
  choice: neutral
A:",365049127,0.85523094787177,1000,ST5
1455,strange_stories,51,"Context: Jane and Sarah are best friends. They both entered the same painting competition. Now Jane wanted to win this competition very much indeed, but when the results were announced it was her best friend Sarah who won, not her. Jane was very sad she had not won, but she was happy for her friend, who got the prize. Jane said to Sarah, ""Well done, I'm so happy you won!"" Jane said to her mother, ""I'm sad I didn't win that competition!""
Q:What would Jane feel if a stranger won the competition?
  choice: hopeful
  choice: sad
  choice: happy
  choice: neutral
A:",365049127,0.9572012113835016,1000,ST5
1456,strange_stories,54,"Context: Today James is going to Claire's house for the first time. He is going over for tea, and he is looking forward to seeing Claire's dog, which she talks about all the time. James likes dogs very much. When James arrives at Claire's house, Claire runs to open the door, and her dog jumps up to greet James. Claire's dog is huge, it's almost as big as James! When James sees Claire's huge dog he says, ""Claire, you haven't got a dog at all. You've got an elephant!""
Q: Why does James look forward to seeing Claire's dog?
  choice: because Claire's dog and James are best friends
  choice: because he likes dogs
  choice: because Claire haven't got a dog at all. She's got an elephant
  choice: because James likes elephants
A:",365049127,0.9698660695674712,1000,ST5
1457,strange_stories,56,"Context: It is a very cold winter and has been snowing for days and days. The snow has covered everything; the trees, the houses, the hilltops, even the fences are covered in a thick layer of snow. Everything looks completely white apart from the dull gray sky. One morning, the skies are blue and the sun comes out. The sun beats down on the houses, the trees, the hilltops, and the fences. Puddles start to form at the edges of the fields. Q: Why are there lots of puddles?
  choice: The snow made them.
  choice: The sun made them.
  choice: The skies are blue.
  choice: The snow melted because of the sun.
A:",365049127,0.9582799229046259,1000,ST5
1458,strange_stories,58,"Context: At school today John was not present. He was away ill. All the rest of Ben's class were at school, though. When Ben got home after school his mother asked him, ""Was everyone in your class at school today?"" Ben answers, ""Yes, Mummy"".
Q: How would Ben feel if his mom later learned that John was not at school?
  choice: hopeful
  choice: neutral
  choice: disgusted
  choice: joyful
A:",365049127,0.8663576799743674,1000,ST5
1459,strange_stories,6,"Context: During the war, the Red army captures a member of the Blue army. They want him to tell them where his army's tanks are; they know they are either by the sea or in the mountains. They know that the prisoner will not want to tell them, he will want to save his army, and so he will certainly lie to them. The prisoner is very brave and very clever, he will not let them find his tanks. The tanks are really in the mountains. Now when the other side asks him where his tanks are, he says, ‘‘They are in the mountains.'' Q: Why did the prisoner say that?
  choice: The Red army will not believe him and will look by the sea.
  choice: The prisoner wanted to save his army.
  choice: The Red army will believe him and look at the mountains.
  choice: The prisoner is brave and lied to them.
A:",365049127,0.9577825268808904,1000,ST5
1460,strange_stories,6,"Context: One day, while she is playing in the house, Anna accidentally knocks over her mother's favourite crystal vase. Oh dear, when mother finds out she will be very cross! So when Anna's mother comes home and sees the broken vase and asks Anna what happened, Anna says, ""The dog knocked it over, it wasn't my fault!""
Q: Does Anna know who broke the vase?
  choice: yes
  choice: no
A:",365049127,0.8495078749170532,1000,ST5
1461,strange_stories,61,"Context: Ann's mother has spent a long time cooking Ann's favourite meal; fish and chips. But when she brings it in to Ann, she is watching TV, and she doesn't even look up, or say thank you. Ann's mother is cross and says, ""Well that's very nice, isn't it! That's what I call politeness!""
Q: Why did Ann not look up when mom brought her favorite meal?
  choice: because she doesn't like the food
  choice: because she is watching TV
  choice: because her favorite meal is fish and chips
  choice: because she is being polite
A:",365049127,0.9580750353318315,1000,ST5
1462,strange_stories,63,"Context: One day Aunt Jane came to visit Peter. Now Peter loves his aunt very much, but today she is wearing a new hat; a new hat which Peter thinks is very ugly indeed. Peter thinks his aunt looks silly in it, and much nicer in her old hat. But when Aunt Jane asks Peter, ""How do you like my new hat?"", Peter says, ""Oh, its very nice"".
Q: What does Peter think about Aunt Jane's hat?
  choice: looks silly
  choice: very nice
  choice: expensive
  choice: neutral
A:",365049127,0.8698484986388987,1000,ST5
1463,strange_stories,65,"Context: Sarah and Tom are going on a picnic. It is Tom's idea, he says it is going to be a lovely day for a picnic. But just as they are unpacking the food, it starts to rain, and soon they are both soaked to the skin. Sarah is cross. She says, ""Oh yes, a lovely day for a picnic all right!""
Q:How would Sarah feel if it didn't rain?
  choice: cross
  choice: happy
  choice: angry
  choice: disgusted
A:",365049127,0.8695079904688237,1000,ST5
1464,strange_stories,67,"Context: Emma has a cough. All through lunch she coughs and coughs and coughs. Father says, ""Poor Emma, you must have a frog in your throat!""
Q: How would Emma feel if she stopped coughing?
  choice: relieved
  choice: worried
  choice: disappointed
  choice: sad
A:",365049127,0.8397435740084713,1000,ST5
1465,strange_stories,69,"Context: A burglar who has just robbed a shop is making his getaway. As he is running home, a policeman on his beat sees him drop his glove. He doesn't know the man is a burglar, he just wants to tell him he dropped his glove. But when the policeman shouts out to the burglar, ""Hey, you! Stop!"", the burglar turns round, sees the policeman and gives himself up. He puts his hands up and admits that he did the break-in at the local shop.
Q: How did the policeman feel when the burglar gave himself up?
  choice: relieved
  choice: surprised
  choice: bored
  choice: sad
A:",365049127,0.9695281705981142,1000,ST5
1466,strange_stories,7,"Context: John hates going to the dentist, because every time he does to the dentist he needs a filling, and that hurts a lot. But John knows that when he has toothache, his mother always takes him to the dentist. Now John has bad toothache at the moment, but when his mother notices he is looking ill and asks him, ""Do you have tooth-ache, John?"", John says, ""No, Mummy"".
Q: What would John's mom do if John told the truth?
  choice: she would not take John to the dentist
  choice: she would take him to the doctors
  choice: she would get herself a filling at the dentists
  choice: she would take him to the dentist
A:",365049127,0.9597023287064985,1000,ST5
1467,strange_stories,7,"Context: On Christmas Eve Alice's mother takes her to the big department store in town. They go to look in the toy department. In the toy department Mr. Brown, Alice's next-door neighbour, is dressed up as Santa Claus, giving out sweets to all the children. Alice thinks she recognises Mr. Brown, so she runs up to him and asks, ""Who are you?"" Mr. Brown answers, ""I'm Santa Claus!""
Q: Does Alice think Mr. Brown is her neighbor?
  choice: yes
  choice: no
A:",365049127,0.88104822282482,1000,ST5
1468,strange_stories,70,"Context: Jane and Sarah are best friends. They both entered the same painting competition. Now Jane wanted to win this competition very much indeed, but when the results were announced it was her best friend Sarah who won, not her. Jane was very sad she had not won, but she was happy for her friend, who got the prize. Jane said to Sarah, ""Well done, I'm so happy you won!"" Jane said to her mother, ""I'm sad I didn't win that competition!""
Q:Why was Jane happy?
  choice: because Jane didn't want Sarah to win the competition
  choice: because the winner is Jane's best friend
  choice: because Jane and Sarah both entered the same painting competition
  choice: because Jane really wanted to win this competition and she didn't win
A:",365049127,0.955997698875692,1000,ST5
1469,strange_stories,73,"Context: One day Aunt Jane came to visit Peter. Now Peter loves his aunt very much, but today she is wearing a new hat; a new hat which Peter thinks is very ugly indeed. Peter thinks his aunt looks silly in it, and much nicer in her old hat. But when Aunt Jane asks Peter, ""How do you like my new hat?"", Peter says, ""Oh, its very nice"".
Q: What is the best description of what Peter said?
  choice: joke
  choice: white lie
  choice: double bluff
  choice: sarcasm
A:",365049127,0.9574665805149407,1000,ST5
1470,strange_stories,76,"Context: Henry is preparing for a big dinner party. He is famous for his excellent mayonnaise. He has bought lots of fresh eggs. The recipe says, ‘‘Carefully separate the yolks of six eggs and add oil very gradually.'' He has already bought easily enough dessert to feed everyone. However, he now looks up the recipe for meringues. Henry will not waste anything. Q: Why does Henry make meringues?
  choice: Henry does not want to waste anything and therefore has to use the left-over egg whites.
  choice: Henry is having a big dinner party.
  choice: Henry does not have enough dessert to feed everyone.
  choice: Henry does not want to waste anything.
A:",365049127,0.9561440325881626,1000,ST5
1471,strange_stories,78,"Context: Mark and Adam are having great fun! They have turned the kitchen table upside down and they are sitting in it, paddling along with rolled up newspapers. When their mother comes in she laughs. ""Whatever are you two doing?, she asks. ""This table is a pirate ship"", says Adam, ""And you had better get in too before you sink - because you are standing in the sea!
Q: Why does he say this?
  choice: because he is pretending to be a pirate
  choice: because their mother is literally standing in the sea
  choice: because he is confused
  choice: because he wants to scare his mom
A:",365049127,0.9570124353518168,1000,ST5
1472,strange_stories,79,"Context: Mrs Simpson, the librarian, receives a special book which she has to catalogue and find an appropriate place for. She has to decide which section to file it under. The library is very big, and has different sections on many different subjects. The new book is about plants and their medical uses, and is heavily illustrated. However, Mrs Simpson does not put it on the shelf with the rest of the books on botany. Neither does she put it with the books on medicine. Instead, she carefully takes it into a separate room. In this room all the books are kept in special cases, and the temperature is kept constant. Q: Why did she do this?
  choice: Mrs Simpson has to catalogue this book and find an appropriate place for it.
  choice: Mrs Simpson wants to avoid damage to the book because it is special and fragile.
  choice: Mrs Simpson does not know where else to put it.
  choice: Mrs Simpson puts the book with the other special books.
A:",365049127,0.9600005384957498,1000,ST5
1473,strange_stories,8,"Context: Simon is a big liar. Simon's brother Jim knows this, he knows that Simon never tells the truth! Now yesterday Simon stole Jim's ping-pong bat, and Jim knows Simon has hidden it somewhere, though he can't find it. He's very cross. So he finds Simon and he says, ""Where is my ping-pong bat? You must have hidden it either in the cupboard or under your bed, because I've looked everywhere else. Where is it, in the cupboard or under your bed?"" Simon tells him the bat is under his bed.
Q: Was it true, what Simon told Jim?
  choice: yes
  choice: no
A:",365049127,0.9486774757468974,1000,ST5
1474,strange_stories,8,"Context: Two enemy powers have been at war for a very long time. Each army has won several battles, but now the outcome could go either way. The forces are equally matched. However, the Blue army is stronger than the Yellow army in foot soldiers and artillery. But the Yellow army is stronger than the Blue Army in air power. On the day of the final battle, which will decide the outcome of the war, there is heavy fog over the mountains where the fighting is about to occur. Low-lying clouds hang above the soldiers. By the end of the day the Blue army has won. Q: Why did the Blue army win?
  choice: The Yellow army had stronger airpower.
  choice: The forces were equally matched so any force could have won.
  choice: It was foggy and the Blue army had stronger foot soldiers and artillery.
  choice: The fog stopped the Yellow army using its stronger air power.
A:",365049127,0.9703637262194036,1000,ST5
1475,strange_stories,82,"Context: One day Aunt Jane came to visit Peter. Now Peter loves his aunt very much, but today she is wearing a new hat; a new hat which Peter thinks is very ugly indeed. Peter thinks his aunt looks silly in it, and much nicer in her old hat. But when Aunt Jane asks Peter, ""How do you like my new hat?"", Peter says, ""Oh, its very nice"".
Q: Which hat does Peter think is nice?
  choice: Jane's old hat
  choice: Peter's old hat
  choice: Jane's new hat
  choice: Peter's new hat
A:",365049127,0.965583928883204,1000,ST5
1476,strange_stories,83,"Context: Bob and Jim are best friends. They are both 10 years old. Bob has brown hair, green eyes and is over 5 feet tall. Jim looks very different to Bob. He has blonde hair and blue eyes and he is much smaller than Bob. Bob and Jim go on an outing to the fun fair. They go on lots of rides. For the last ride of the day they decide to go on the big rollercoaster. But there is a sign which says: For safety reasons no persons under 5 feet are allowed on. Q: Why does only Bob go on the rollercoaster?
  choice: Jim has blonde hair and blue eyes.
  choice: Jim is too short for the ride.
  choice: Jim doesn't like rollercoasters.
  choice: Jim is short.
A:",365049127,0.9607191647276127,1000,ST5
1477,strange_stories,84,"Context: Katie and Emma are playing in the house. Emma picks up a banana from the fruit bowl and holds it up to her ear. She says to Katie, ""Look! I'm on the telephone!""
Q: Why does Emma say this?
  choice: because she confused bananas with telephones
  choice: because the fruit bowl looks like a banana
  choice: because it is pretend play
  choice: because the banana is a telephone
A:",365049127,0.8427036397086949,1000,ST5
1478,strange_stories,85,"Context: At school today John was not present. He was away ill. All the rest of Ben's class were at school, though. When Ben got home after school his mother asked him, ""Was everyone in your class at school today?"" Ben answers, ""Yes, Mummy"".
Q: What could be a possible explanation for why Ben said that?
  choice: because he had forgotten that John was absent
  choice: because he wanted to tell the truth
  choice: because John does not want to lie
  choice: because he wanted John to talk to his mom
A:",365049127,0.8648067487232138,1000,ST5
1479,strange_stories,89,"Context: Swordfish come in many different colors; black, grayish blue, brown, purple, and bronze. They often live in tropical places where the water is very warm. In these tropical places, the weather sometimes gets so hot that thunderstorms occur. When this happens, huge waves crash onto the beaches and travel a long way up the land. On one very hot day in Hawaii, a swordfish is lying on the beach. Q: Why is the swordfish lying there?
  choice: Because it was very hot.
  choice: Because the swordfish swam there.
  choice: Because a big wave left the swordfish stranded on the beach.
  choice: Because of the storm.
A:",365049127,0.9541970295919928,1000,ST5
1480,strange_stories,9,"Context: Katie and Emma are playing in the house. Emma picks up a banana from the fruit bowl and holds it up to her ear. She says to Katie, ""Look! This banana is a telephone!""
Q: Does Emma think she is really holding a telephone?
  choice: yes
  choice: no
A:",365049127,0.8285045316455915,1000,ST5
1481,strange_stories,9,"Context: Today, Katy wants to go on the swings in the playground. But to get to the playground she knows she has to pass old Mr. Jones' house. Mr. Jones has a nasty fierce dog, and every time Katy walks past the house the dog jumps up at the gate and barks. It scares Katy awfully, and she hates walking past the house because of the nasty dog. But Katy does so want to play on the swings. Katy's mother asks her, ""Do you want to go out to the playground?"" Katy says, ""No"".
Q: How did Katy feel when she said that
  choice: conflicted
  choice: hopeful
  choice: bored
  choice: happy
A:",365049127,0.9616887492999426,1000,ST5
1482,strange_stories,90,"Context: Late one night old Mrs. Peabody is walking home. She doesn't like walking home alone in the dark because she is always afraid that someone will attack her and rob her. She really is a very nervous person! Suddenly, out of the shadows comes a man. He wants to ask Mrs. Peabody what time it is, so he walks towards her. When Mrs. Peabody sees the man coming towards her, she starts to tremble and says, ""Take my purse, just don't hurt me please!""
Q: How did Mrs. Peabody feel?
  choice: bored
  choice: neutral
  choice: afraid
  choice: happy
A:",365049127,0.9638205630796066,1000,ST5
1483,strange_stories,91,"Context: Sam decides to go on a long walk to get some fresh air. Unfortunately, just after leaving the house, the wind begins to pick up and it starts to rain. Luckily Sam always has an umbrella with him. He quickly puts up the umbrella and wraps his coat tightly around him. Suddenly a gust of wind blows the umbrella straight out of Sam's hand and it lands in a large, very prickly bush. Sam manages to run and fetch it before it blows off again and is pleased to find it all in one piece. As he walks home, he notices that his head is starting to get wet despite the umbrella. Q: Why is Sam getting wet?
  choice: The umbrella has holes from landing in the bush.
  choice: The umbrella was too small.
  choice: The umbrella broke because of the wind.
  choice: The umbrella has holes.
A:",365049127,0.9628145068603967,1000,ST5
1484,strange_stories,92,"Context: Simon is a big liar. Simon's brother Jim knows this, he knows that Simon never tells the truth! Now yesterday Simon stole Jim's ping-pong paddle, and Jim knows Simon has hidden it somewhere, though he can't find it. He's very cross. So he finds Simon and he says, ‘‘Where is my pingpong paddle? You must have hidden it either in the cupboard or under your bed, because I've looked everywhere else. Where is it, in the cupboard or under your bed''? Simon tells him the paddle is under his bed. Q: Why will Jim look in the cupboard for the paddle?
  choice: Jim knows that Simon is lying.
  choice: The paddle is in the cupboard.
  choice: Jim knows Simon is telling the truth.
  choice: Jim looked under his bed.
A:",365049127,0.9497300449379847,1000,ST5
1485,strange_stories,93,"Context: Mark and Adam are having great fun! They have turned the kitchen table upside down and they are sitting in it, paddling along with rolled up newspapers. When their mother comes in she laughs. ""Whatever are you two doing?, she asks. ""This table is a pirate ship"", says Adam, ""And you had better get in too before you sink - because you are standing in the sea!
Q: How did Adam feel when he said that?
  choice: bored
  choice: scared
  choice: angry
  choice: playful
A:",365049127,0.8585207812425236,1000,ST5
1486,strange_stories,94,"Context: Brian is always hungry. Today at school it is his favourite meal-sausages and beans. He is a very greedy boy, and he would like to have more sausages than anybody else, even though his mother will have made him a lovely meal when he gets home! But everyone is allowed two sausages and no more. When it is Brian's turn to be served, he says, ‘‘Oh, please can I have four sausages, because I won't be having any dinner when I get home!'' Q: Why does Brian say this?
  choice: Brian persuade the server to give him more sausages.
  choice: Brian won't be having dinner when he gets home.
  choice: Brian is allowed four sausages.
  choice: Brian wants to get more sausages.
A:",365049127,0.9600133633410071,1000,ST5
1487,strange_stories,95,"Context: It is Halloween, and Chris is going to a fancy-dress party. He is going as a ghost. He wears a big white sheet with eyes cut out to see through. As he walks to the party in his ghost costume, he bumps into Mr Brown. It is dark, and Mr Brown says, ""Oh! Who is it?"" Chris answers, ""I'm a ghost, Mr Brown!""
Why does Chris say this?
  choice: because Mr Brown is also a ghost
  choice: because it's Halloween
  choice: because Chris doesn't know Mr Brown
  choice: because Mr Brown is going to a fancy-dress party
A:",365049127,0.9541651813545458,1000,ST5
1488,strategyqa,0,"Q: Was the Louisiana Purchase made with bitcoin?
A:",365049127,0.8350366085515734,1000,ST5
1489,strategyqa,1005,"Q: Are banana trees used by judges for maintaining order?
A:",365049127,0.8212719183686035,1000,ST5
1490,strategyqa,1052,"Q: Is Mixed martial arts totally original from Roman Colosseum games?
A:",365049127,0.8218211179243629,1000,ST5
1491,strategyqa,1054,"Q: Could Scooby Doo fit in a kangaroo pouch?
A:",365049127,0.8234304111734679,1000,ST5
1492,strategyqa,1055,"Q: Did Easy Rider make a profit at the theater when it was released?
A:",365049127,0.8224467807541739,1000,ST5
1493,strategyqa,10,"Q: Would the operating system of a Samsung Galaxy 1 sound edible?
A:",365049127,0.8400672602027092,1000,ST5
1494,strategyqa,1105,"Q: Would Hodor hypothetically be a good math mathematician?
A:",365049127,0.8162028725087471,1000,ST5
1495,strategyqa,1139,"Q: Is Pig Latin related to real Latin?
A:",365049127,0.8370913735306226,1000,ST5
1496,strategyqa,1159,"Q: Were there eight humans on Noah's Ark?
A:",365049127,0.8304053114418241,1000,ST5
1497,strategyqa,11,"Q: Is entire Common Era minuscule to lifespan of some trees?
A:",365049127,0.8427494938830644,1000,ST5
1498,strategyqa,1223,"Q: Is it safe to share silverware with an HIV positive person?
A:",365049127,0.8375259199650511,1000,ST5
1499,strategyqa,1260,"Q: Can someone in Uberlandia work for Mitsubishi?
A:",365049127,0.8469390740368741,1000,ST5
1500,strategyqa,1290,"Q: Could you drive from New England to a Sainsbury's?
A:",365049127,0.8429915413366147,1000,ST5
1501,strategyqa,12,"Q: Is groundhog day used as a global season indicator? 
A:",365049127,0.8394052102456574,1000,ST5
1502,strategyqa,1306,"Q: Will 2020 elephant pregnancy last past next year with 4 solar eclipses?
A:",365049127,0.8336628198269693,1000,ST5
1503,strategyqa,1320,"Q: Is Phobos (moon) name origin similar to Roman god Pavor?
A:",365049127,0.8438014114870257,1000,ST5
1504,strategyqa,1325,"Q: Would an owl monkey enjoy a strawberry?
A:",365049127,0.8218345760448742,1000,ST5
1505,strategyqa,1372,"Q: Did Harvey Milk ever run for governor?
A:",365049127,0.8050189457688304,1000,ST5
1506,strategyqa,1373,"Q: Was the Mentalist filmed in black and white?
A:",365049127,0.828568385857162,1000,ST5
1507,strategyqa,1390,"Q: Do guitarists need both hands to play?
A:",365049127,0.8302940002918316,1000,ST5
1508,strategyqa,1394,"Q: Was Mesopotamia part of what is now China?
A:",365049127,0.8377563196891149,1000,ST5
1509,strategyqa,13,"Q: Would a honey badger's dentures be different from a wolverine's?
A:",365049127,0.8331870591280484,1000,ST5
1510,strategyqa,142,"Q: Is an Eastern chipmunk likely to die before seeing two leap years?
A:",365049127,0.8235377791671008,1000,ST5
1511,strategyqa,1469,"Q: Can you get a fever from consuming meat?
A:",365049127,0.8424110940294333,1000,ST5
1512,strategyqa,146,"Q: Is Olivia Newton-John hyphenated celebrity name with most letters?
A:",365049127,0.8417865277425715,1000,ST5
1513,strategyqa,1486,"Q: In star rating systems, is 5 stars considered good?
A:",365049127,0.8494187952904103,1000,ST5
1514,strategyqa,1497,"Q: Are any minor league baseball teams named after felines?
A:",365049127,0.834588456407472,1000,ST5
1515,strategyqa,14,"Q: Did Jack Dempsey have most title fight wins in either of his weight classes?
A:",365049127,0.8399358431798034,1000,ST5
1516,strategyqa,1501,"Q: Would Mount Wycheproof be a breeze for Edmund Hillary?
A:",365049127,0.8314813805625373,1000,ST5
1517,strategyqa,1504,"Q: Would it be impossible to seat every Chief Justice of the United States on a Boeing 737?
A:",365049127,0.8034825437361096,1000,ST5
1518,strategyqa,1527,"Q: Does the human stomach destroy a bee if ingested?
A:",365049127,0.8260572874087043,1000,ST5
1519,strategyqa,1535,"Q: Could Oscar Wilde have operated a motor vehicle?
A:",365049127,0.8258297981655962,1000,ST5
1520,strategyqa,1569,"Q: Would a lullaby be enough to wake Hellen Keller up?
A:",365049127,0.8254305313533339,1000,ST5
